ÀÏÀÚ,½Ãµµ¸í,À¾¸éµ¿¸í,°ÅÁÖÀÎ±¸,±Ù¹«ÀÎ±¸,¹æ¹®ÀÎ±¸,ÃÑ À¯µ¿ÀÎ±¸,±³Åë·®,Æò±Õ ¼Óµµ,Æò±Õ ¼Ò¿ä ½Ã°£,Æò±Õ ±â¿Â,ÀÏ°­¼ö·®,Æò±Õ Ç³¼Ó,µ¥ÀÌÅÍ±âÁØÀÏÀÚ
2019-06-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68144.757,8938.542,73429.249,150512.548,0.0,29.666999999999998,25.0,18.3,58.0,2.3,2020-12-15
2019-06-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69828.396,7348.022,82022.698,159199.116,0.0,30.333000000000002,22.333000000000002,19.1,0.0,2.4,2020-12-15
2019-06-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72855.797,5534.423,82944.235,161334.456,0.0,31.889,21.555999999999997,18.8,0.0,2.2,2020-12-15
2019-06-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66534.486,8555.606,68731.362,143821.454,0.0,30.221999999999998,23.444000000000003,19.5,0.0,1.3,2020-12-15
2019-06-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65813.467,9284.373,70438.461,145536.301,0.0,30.555999999999997,22.555999999999997,20.9,2.0,1.5,2020-12-15
2019-06-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,64277.706,8858.825,76130.944,149267.476,0.0,31.555999999999997,22.111,20.6,0.0,1.7,2020-12-15
2019-06-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66098.51,8714.958,79775.753,154589.221,0.0,30.778000000000002,23.0,21.1,0.0,1.1,2020-12-15
2019-06-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65334.08,8592.862,83351.367,157278.31,0.0,30.778000000000002,22.221999999999998,21.4,0.0,1.4,2020-12-15
2019-06-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68022.119,6503.754,94501.305,169027.179,0.0,29.778000000000002,23.666999999999998,21.3,0.0,1.7,2020-12-15
2019-06-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73227.855,5690.13,93448.715,172366.7,0.0,31.444000000000003,21.444000000000003,20.1,0.0,2.2,2020-12-15
2019-06-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65959.703,8284.629,81914.945,156159.276,0.0,31.778000000000002,23.333000000000002,19.9,0.0,1.7,2020-12-15
2019-06-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65482.843,8251.351,85741.033,159475.226,0.0,31.221999999999998,22.0,23.8,0.0,2.8,2020-12-15
2019-06-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69911.102,8126.963,80436.658,158474.723,0.0,30.444000000000003,22.555999999999997,21.7,83.5,1.4,2020-12-15
2019-06-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66157.074,8284.577,78139.179,152580.83,0.0,30.221999999999998,23.778000000000002,22.0,1.0,1.9,2020-12-15
2019-06-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,63755.866,8340.749,81173.602,153270.218,0.0,30.333000000000002,24.111,22.3,0.0,1.3,2020-12-15
2019-06-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71924.689,6359.216,76218.011,154501.916,0.0,30.444000000000003,22.778000000000002,24.5,3.0,4.2,2020-12-15
2019-06-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73656.602,5243.394,76229.083,155129.079,0.0,32.222,21.111,22.4,1.0,1.7,2020-12-15
2019-07-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71995.164,8250.66,67807.647,148053.471,0.0,31.555999999999997,22.111,22.5,2.0,1.0,2020-12-15
2019-07-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69496.18,9626.255,78712.451,157834.886,0.0,31.333000000000002,21.889,22.0,0.0,1.3,2020-12-15
2019-07-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70274.211,9054.527,79162.573,158491.311,0.0,31.0,22.333000000000002,21.3,0.0,1.4,2020-12-15
2019-07-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69541.231,9612.16,82172.376,161325.767,0.0,31.555999999999997,21.666999999999998,20.3,0.0,1.1,2020-12-15
2019-07-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67125.377,9401.145,82862.05,159388.573,0.0,30.889,23.444000000000003,21.8,0.0,1.4,2020-12-15
2019-07-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71837.057,7743.513,90786.968,170367.538,0.0,30.444000000000003,23.111,23.1,0.0,3.1,2020-12-15
2019-07-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75446.328,6523.471,88473.301,170443.1,0.0,31.778000000000002,21.555999999999997,23.2,0.0,4.9,2020-12-15
2019-07-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71326.397,8931.195,75247.58,155505.172,0.0,31.555999999999997,21.555999999999997,21.4,2.0,3.7,2020-12-15
2019-07-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70020.389,8588.856,76240.495,154849.739,0.0,30.889,22.555999999999997,21.2,2.0,3.3,2020-12-15
2019-07-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72093.608,8873.289,73260.069,154226.966,0.0,30.333000000000002,23.221999999999998,20.9,40.5,3.7,2020-12-15
2019-07-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70269.972,9120.281,80734.36,160124.612,0.0,31.111,22.221999999999998,22.0,2.0,2.4,2020-12-15
2019-07-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67794.546,8966.14,82930.466,159691.152,0.0,30.444000000000003,23.111,22.5,0.5,1.4,2020-12-15
2019-07-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74714.537,7397.192,87326.306,169438.035,0.0,30.111,23.889,20.8,14.5,1.8,2020-12-15
2019-07-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76897.052,6383.185,99165.8,182446.038,0.0,31.666999999999998,25.555999999999997,23.0,0.0,1.2,2020-12-15
2019-07-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69544.26,9127.844,83662.596,162334.701,0.0,31.778000000000002,22.444000000000003,22.9,0.0,1.2,2020-12-15
2019-07-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66621.764,8709.514,83351.657,158682.935,0.0,31.0,21.889,23.5,0.0,1.9,2020-12-15
2019-07-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67291.901,8980.741,80036.209,156308.851,0.0,30.0,23.444000000000003,24.3,7.5,1.2,2020-12-15
2019-07-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70598.288,8851.314,75730.236,155179.838,0.0,30.889,22.666999999999998,23.8,32.5,1.7,2020-12-15
2019-07-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73803.504,8881.615,74475.864,157160.983,0.0,30.555999999999997,24.0,24.0,155.0,2.6,2020-12-15
2019-07-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76858.94,6695.047,70851.044,154405.031,0.0,31.0,22.778000000000002,24.3,86.5,5.6,2020-12-15
2019-07-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76691.354,6327.449,93014.375,176033.178,0.0,31.889,21.111,26.3,0.0,3.6,2020-12-15
2019-07-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72931.438,8410.8,84752.619,166094.857,0.0,30.666999999999998,23.555999999999997,27.2,105.0,2.2,2020-12-15
2019-07-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71387.054,8301.148,93410.159,173098.36,0.0,30.111,23.555999999999997,27.8,0.0,2.7,2020-12-15
2019-07-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70505.53,8611.387,90660.784,169777.7,0.0,29.333000000000002,24.555999999999997,27.9,0.0,2.9,2020-12-15
2019-07-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70901.471,8936.123,90513.705,170351.3,0.0,30.111,23.778000000000002,27.8,0.0,1.8,2020-12-15
2019-07-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69664.783,9349.453,98855.646,177869.883,0.0,29.666999999999998,24.111,27.3,0.0,1.5,2020-12-15
2019-07-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70048.045,7855.487,110885.376,188788.908,0.0,29.221999999999998,25.444000000000003,28.1,0.0,2.1,2020-12-15
2019-07-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76466.948,7214.631,103804.293,187485.872,0.0,31.111,22.889,29.0,0.0,3.1,2020-12-15
2019-07-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70394.075,8912.711,93173.192,172479.978,0.0,29.778000000000002,23.666999999999998,28.4,0.0,2.0,2020-12-15
2019-07-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70572.69,8846.492,94737.081,174156.263,0.0,29.0,26.333000000000002,30.2,0.0,3.6,2020-12-15
2019-07-31,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70630.713,8725.141,95590.867,174946.722,0.0,28.889,26.889,28.9,0.0,2.1,2020-12-15
2019-08-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74231.61,9542.034,91760.788,175534.433,0.0,28.778000000000002,25.778000000000002,28.2,0.0,1.7,2020-12-15
2019-08-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75007.73,9272.396,98650.691,182930.818,0.0,29.333000000000002,25.555999999999997,27.6,0.0,1.8,2020-12-15
2019-08-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75306.416,7709.099,102148.727,185164.242,0.0,29.111,24.666999999999998,27.3,0.0,1.8,2020-12-15
2019-08-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,79177.417,7067.008,108555.649,194800.074,0.0,30.444000000000003,23.0,27.2,0.0,1.8,2020-12-15
2019-08-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75941.52,9374.066,94915.015,180230.601,0.0,28.778000000000002,25.444000000000003,27.2,0.0,1.8,2020-12-15
2019-08-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75585.744,9650.195,92454.692,177690.631,0.0,30.221999999999998,23.111,28.1,0.0,2.6,2020-12-15
2019-08-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73141.084,9197.171,89513.827,171852.081,0.0,28.666999999999998,25.333000000000002,28.2,0.0,1.8,2020-12-15
2019-08-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72706.431,9167.493,87366.689,169240.613,0.0,29.444000000000003,23.666999999999998,29.6,0.0,1.7,2020-12-15
2019-08-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72505.319,9063.37,90024.177,171592.865,0.0,29.555999999999997,24.333000000000002,29.1,0.0,2.7,2020-12-15
2019-08-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72425.386,7417.898,98416.284,178259.568,0.0,28.778000000000002,24.444000000000003,29.6,0.0,5.0,2020-12-15
2019-08-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,78672.577,5204.303,79651.335,163528.216,0.0,30.555999999999997,23.111,27.9,30.5,5.4,2020-12-15
2019-08-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75447.474,8541.198,85018.188,169006.86,0.0,29.0,25.666999999999998,29.3,10.0,3.0,2020-12-15
2019-08-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73480.786,8418.635,86565.902,168465.322,0.0,29.778000000000002,24.111,28.0,0.0,1.7,2020-12-15
2019-08-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72342.831,8458.685,88437.66,169239.176,0.0,29.444000000000003,23.778000000000002,27.5,1.0,1.7,2020-12-15
2019-08-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76452.83,6593.57,86809.813,169856.214,0.0,30.666999999999998,22.333000000000002,26.1,0.0,2.9,2020-12-15
2019-08-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71517.785,8954.318,84489.955,164962.057,0.0,29.666999999999998,22.778000000000002,26.7,0.5,3.3,2020-12-15
2019-08-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73451.709,6895.062,97623.418,177970.188,0.0,29.221999999999998,24.221999999999998,27.5,0.0,2.5,2020-12-15
2019-08-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,77533.452,5887.555,92958.721,176379.728,0.0,30.889,22.111,26.2,0.0,1.5,2020-12-15
2019-08-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70931.749,8242.04,83882.794,163056.583,0.0,29.221999999999998,24.555999999999997,24.6,0.0,1.2,2020-12-15
2019-08-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71237.976,8318.293,83326.086,162882.355,0.0,29.778000000000002,24.221999999999998,26.4,1.5,2.2,2020-12-15
2019-08-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70694.148,8037.473,84374.156,163105.777,0.0,28.555999999999997,25.666999999999998,27.6,2.5,1.2,2020-12-15
2019-08-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70888.268,8278.183,82762.909,161929.36,0.0,30.0,23.221999999999998,27.3,7.0,3.0,2020-12-15
2019-08-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67971.873,7818.128,86155.813,161945.814,0.0,29.666999999999998,23.889,25.5,0.0,1.3,2020-12-15
2019-08-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71855.327,6537.733,99000.502,177393.563,0.0,29.555999999999997,23.0,24.8,0.0,1.1,2020-12-15
2019-08-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,77283.001,5242.891,90824.737,173350.629,0.0,31.333000000000002,21.555999999999997,24.1,0.0,1.1,2020-12-15
2019-08-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,63657.794,7747.311,80714.887,152119.992,0.0,30.555999999999997,22.778000000000002,25.0,0.5,0.8,2020-12-15
2019-08-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70681.078,7561.047,79548.095,157790.22,0.0,29.111,25.778000000000002,26.6,94.5,3.6,2020-12-15
2019-08-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69704.764,7702.724,76044.792,153452.28,0.0,29.221999999999998,24.555999999999997,24.0,38.5,1.5,2020-12-15
2019-08-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69391.941,7782.334,76885.446,154059.721,0.0,29.333000000000002,24.221999999999998,22.1,61.0,1.8,2020-12-15
2019-08-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67884.335,8362.464,79846.945,156093.744,0.0,29.444000000000003,23.889,23.7,0.0,1.7,2020-12-15
2019-08-31,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69828.52,6772.217,87021.073,163621.81,0.0,29.0,25.333000000000002,23.1,0.0,1.3,2020-12-15
2019-09-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,77785.824,6088.307,71183.792,155057.923,0.0,30.0,23.666999999999998,22.0,27.5,1.4,2020-12-15
2019-09-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69741.365,8109.724,64364.561,142215.649,0.0,30.0,23.889,23.5,43.5,1.4,2020-12-15
2019-09-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70582.18,7783.1,64022.643,142387.923,0.0,30.0,23.889,23.9,20.5,1.5,2020-12-15
2019-09-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70028.622,8164.429,65696.027,143889.078,0.0,30.444000000000003,23.111,23.2,41.5,1.0,2020-12-15
2019-09-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70287.522,7606.354,64655.34,142549.216,0.0,30.0,23.444000000000003,25.5,1.0,1.2,2020-12-15
2019-09-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71719.121,8017.863,65063.293,144800.277,0.0,30.444000000000003,23.111,25.6,74.5,4.5,2020-12-15
2019-09-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,81307.863,6092.734,67068.732,154469.329,0.0,31.444000000000003,21.778000000000002,25.7,41.0,6.4,2020-12-15
2019-09-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74176.77,4668.627,78528.975,157374.372,0.0,32.0,22.444000000000003,23.4,22.0,1.6,2020-12-15
2019-09-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69355.832,8073.433,65584.525,143013.79,0.0,31.111,22.666999999999998,25.9,18.0,2.3,2020-12-15
2019-09-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68391.012,7835.512,64993.115,141219.639,0.0,30.221999999999998,25.444000000000003,26.1,0.0,1.6,2020-12-15
2019-09-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68188.729,7482.914,67097.948,142769.591,0.0,29.555999999999997,24.778000000000002,24.9,1.5,1.2,2020-12-15
2019-09-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75303.092,4654.72,72403.532,152361.343,0.0,31.444000000000003,21.778000000000002,23.5,0.0,3.2,2020-12-15
2019-09-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70259.923,3468.703,89587.777,163316.403,0.0,31.333000000000002,22.889,23.6,0.0,3.9,2020-12-15
2019-09-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73359.359,4112.376,85987.688,163459.422,0.0,30.444000000000003,23.444000000000003,23.1,0.0,1.7,2020-12-15
2019-09-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,77327.796,4642.702,82887.607,164858.105,0.0,30.889,22.666999999999998,22.9,0.0,0.9,2020-12-15
2019-09-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68251.842,8114.378,69523.662,145889.882,0.0,30.778000000000002,22.778000000000002,23.5,0.0,1.8,2020-12-15
2019-09-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68609.652,7531.736,72398.712,148540.101,0.0,30.444000000000003,22.666999999999998,22.3,0.0,2.9,2020-12-15
2019-09-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67974.598,7445.4,73418.034,148838.032,0.0,30.778000000000002,22.444000000000003,20.7,0.0,1.9,2020-12-15
2019-09-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68749.364,7391.134,76496.28,152636.778,0.0,30.221999999999998,22.778000000000002,21.0,0.0,2.9,2020-12-15
2019-09-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67885.188,7870.727,72428.935,148184.851,0.0,30.0,23.0,22.0,0.0,3.9,2020-12-15
2019-09-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,80263.193,5707.072,65270.416,151240.681,0.0,29.555999999999997,25.889,19.6,116.5,5.0,2020-12-15
2019-09-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,87330.686,4185.326,60245.338,151761.35,0.0,33.0,20.222,19.4,259.0,5.1,2020-12-15
2019-09-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69979.235,7922.948,72624.207,150526.39,0.0,30.889,22.221999999999998,19.3,0.0,1.7,2020-12-15
2019-09-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68048.364,7334.261,72664.754,148047.378,0.0,30.666999999999998,21.889,18.3,0.0,1.2,2020-12-15
2019-09-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65985.402,7547.04,82435.45,155967.891,0.0,30.555999999999997,23.111,20.0,0.0,2.0,2020-12-15
2019-09-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66527.159,7755.005,81263.088,155545.253,0.0,30.333000000000002,22.778000000000002,22.6,1.5,3.0,2020-12-15
2019-09-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66960.736,7971.796,77234.989,152167.521,0.0,29.778000000000002,24.221999999999998,22.7,31.0,1.7,2020-12-15
2019-09-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70760.537,5994.123,76980.587,153735.247,0.0,29.666999999999998,23.666999999999998,23.5,3.0,1.2,2020-12-15
2019-09-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75818.138,4734.117,75733.762,156286.017,0.0,30.444000000000003,24.221999999999998,23.5,1.5,1.2,2020-12-15
2019-09-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67935.15,8162.871,68725.635,144823.656,0.0,30.333000000000002,23.221999999999998,22.4,22.5,0.9,2020-12-15
2019-10-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73224.99,8875.441,62617.686,144718.117,0.0,29.889,23.444000000000003,22.3,37.0,2.4,2020-12-15
2019-10-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76839.233,8310.05,56557.27,141706.553,0.0,31.111,22.0,23.4,131.5,5.0,2020-12-15
2019-10-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,79732.313,6306.552,60192.974,146231.84,0.0,31.444000000000003,21.666999999999998,22.4,1.5,3.6,2020-12-15
2019-10-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69984.543,8607.184,69596.812,148188.54,0.0,30.333000000000002,22.778000000000002,21.3,0.0,1.3,2020-12-15
2019-10-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71077.617,6444.05,75440.84,152962.507,0.0,30.666999999999998,22.0,19.7,0.0,2.1,2020-12-15
2019-10-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75735.112,5481.995,71053.976,152271.084,0.0,30.444000000000003,22.221999999999998,20.3,0.0,3.3,2020-12-15
2019-10-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68870.37,8414.697,67807.188,145092.255,0.0,30.111,22.555999999999997,20.2,0.0,2.1,2020-12-15
2019-10-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67576.427,8577.689,72454.137,148608.253,0.0,30.111,24.0,18.9,0.0,2.6,2020-12-15
2019-10-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74619.92,7045.952,78779.023,160444.894,0.0,30.333000000000002,22.889,15.3,0.0,1.7,2020-12-15
2019-10-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68009.146,7973.361,72457.692,148440.199,0.0,29.889,23.221999999999998,16.4,0.0,1.3,2020-12-15
2019-10-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66357.977,8276.799,72658.537,147293.313,0.0,30.221999999999998,23.111,18.5,0.0,1.8,2020-12-15
2019-10-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71884.724,5790.063,77554.295,155229.082,0.0,30.0,22.889,19.5,0.0,2.2,2020-12-15
2019-10-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74970.682,5118.159,73248.232,153337.074,0.0,30.555999999999997,22.111,18.5,0.0,3.4,2020-12-15
2019-10-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69795.068,8980.497,73046.669,151822.235,0.0,30.666999999999998,23.0,17.8,0.0,2.7,2020-12-15
2019-10-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68327.976,8217.159,81179.961,157725.096,0.0,30.111,22.778000000000002,16.8,0.0,2.3,2020-12-15
2019-10-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67466.985,7811.752,89106.134,164384.871,0.0,31.0,22.221999999999998,16.9,0.0,2.5,2020-12-15
2019-10-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67681.269,8089.471,86643.507,162414.247,0.0,29.444000000000003,23.666999999999998,18.3,0.0,2.6,2020-12-15
2019-10-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69381.434,7994.666,80697.217,158073.317,0.0,29.333000000000002,24.778000000000002,18.0,3.5,2.4,2020-12-15
2019-10-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72132.332,6585.706,90672.077,169390.115,0.0,28.555999999999997,24.666999999999998,18.2,0.0,1.5,2020-12-15
2019-10-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73586.467,5718.617,85009.62,164314.704,0.0,30.778000000000002,21.889,17.7,0.0,1.9,2020-12-15
2019-10-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68159.608,8478.317,76704.601,153342.526,0.0,30.221999999999998,23.0,18.7,0.0,2.2,2020-12-15
2019-10-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66135.984,8467.931,82739.425,157343.339,0.0,30.555999999999997,22.444000000000003,19.3,0.0,2.1,2020-12-15
2019-10-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66948.954,8364.452,88356.083,163669.489,0.0,31.0,22.333000000000002,19.7,0.0,3.3,2020-12-15
2019-10-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67175.265,8289.819,86705.85,162170.934,0.0,29.778000000000002,23.0,18.4,6.5,2.2,2020-12-15
2019-10-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70885.415,6948.276,82603.476,160437.167,0.0,28.889,25.333000000000002,15.4,0.0,0.0,2020-12-15
2019-10-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73615.195,6043.968,83520.75,163179.913,0.0,31.221999999999998,21.666999999999998,14.4,0.0,0.0,2020-12-15
2019-10-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68134.212,8360.755,72782.729,149277.696,0.0,30.555999999999997,23.555999999999997,13.8,0.0,0.0,2020-12-15
2019-10-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66766.77,7956.272,74401.765,149124.807,0.0,31.221999999999998,22.333000000000002,16.2,0.0,2.1,2020-12-15
2019-10-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66921.296,8348.993,76813.84,152084.129,0.0,29.778000000000002,22.889,14.2,0.0,1.3,2020-12-15
2019-10-31,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66454.674,8382.605,79730.937,154568.216,0.0,30.0,22.889,14.4,0.0,1.2,2020-12-15
2019-11-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71482.966,8342.628,73628.183,153453.776,0.0,30.0,23.221999999999998,16.5,0.0,1.3,2020-12-15
2019-11-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73201.449,5713.468,82295.534,161210.451,0.0,29.555999999999997,24.111,16.9,0.0,1.5,2020-12-15
2019-11-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,79266.052,4938.136,74188.397,158392.584,0.0,31.111,21.444000000000003,15.1,0.0,0.9,2020-12-15
2019-11-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73075.41,8237.391,72063.845,153376.647,0.0,30.666999999999998,22.889,15.8,0.0,1.4,2020-12-15
2019-11-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70664.289,7994.278,73802.435,152461.001,0.0,30.555999999999997,23.444000000000003,15.3,0.0,1.3,2020-12-15
2019-11-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70620.129,8229.591,74325.655,153175.375,0.0,30.221999999999998,23.0,13.1,0.0,1.2,2020-12-15
2019-11-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70510.93,8299.75,71628.633,150439.313,0.0,29.778000000000002,23.111,14.3,0.0,1.8,2020-12-15
2019-11-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70766.946,7467.481,74450.29,152684.717,0.0,29.889,23.444000000000003,11.9,0.0,1.9,2020-12-15
2019-11-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72939.915,6483.178,80408.186,159831.28,0.0,29.778000000000002,23.111,11.8,0.0,1.7,2020-12-15
2019-11-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76823.918,5536.792,74704.657,157065.367,0.0,30.889,22.111,14.6,2.5,2.8,2020-12-15
